RowName,Name,Type,DetailType,Grade
2026241000,[SET-][공용]희귀 망토 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Cloak,EUniversalGrade_Unique
2026242000,[SET-][공용]희귀 망토 티어 Tier2,EItemType_Armor,EItemDetailType_Armor_Cloak,EUniversalGrade_Unique
2026243000,[SET-][공용]희귀 망토 티어 Tier3,EItemType_Armor,EItemDetailType_Armor_Cloak,EUniversalGrade_Unique
2026341000,[SET-][공용]영웅 망토 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Cloak,EUniversalGrade_Epic
2026441000,[SET-][공용]전설 망토 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Cloak,EUniversalGrade_Legendary
2027041000,[SET-][공용]일반 견갑 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Common
2027042000,[SET-][공용]일반 견갑 티어 Tier2,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Common
2027141000,[SET-][공용]고급 견갑 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Rare
2027142000,[SET-][공용]고급 견갑 티어 Tier2,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Rare
2027143000,[SET-][공용]고급 견갑 티어 Tier3,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Rare
2027241000,[SET-][공용]희귀 견갑 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Unique
2027242000,[SET-][공용]희귀 견갑 티어 Tier2,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Unique
2027243000,[SET-][공용]희귀 견갑 티어 Tier3,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Unique
2027341000,[SET-][공용]영웅 견갑 티어 Tier1,EItemType_Armor,EItemDetailType_Armor_Pauldron,EUniversalGrade_Epic
2030041001,[SET-][공용]일반 목걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Necklace,EUniversalGrade_Common
2030141001,[SET-][공용]고급 목걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Necklace,EUniversalGrade_Rare
2030241001,[SET-][공용]희귀 목걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Necklace,EUniversalGrade_Unique
2030341001,[SET-][공용]영웅 목걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Necklace,EUniversalGrade_Epic
2031041001,[SET-][공용]일반 반지 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Ring,EUniversalGrade_Common
2031141001,[SET-][공용]고급 반지 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Ring,EUniversalGrade_Rare
2031241001,[SET-][공용]희귀 반지 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Ring,EUniversalGrade_Unique
2031341001,[SET-][공용]영웅 반지 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Ring,EUniversalGrade_Epic
2032041001,[SET-][공용]일반 팔찌 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Bracelet,EUniversalGrade_Common
2032141001,[SET-][공용]고급 팔찌 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Bracelet,EUniversalGrade_Rare
2032241001,[SET-][공용]희귀 팔찌 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Bracelet,EUniversalGrade_Unique
2032341001,[SET-][공용]영웅 팔찌 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Bracelet,EUniversalGrade_Epic
2033041001,[SET-][공용]일반 귀걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Earring,EUniversalGrade_Common
2033141001,[SET-][공용]고급 귀걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Earring,EUniversalGrade_Rare
2033241001,[SET-][공용]희귀 귀걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Earring,EUniversalGrade_Unique
2033341001,[SET-][공용]영웅 귀걸이 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Earring,EUniversalGrade_Epic
2034041001,[SET-][공용]일반 벨트 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Belt,EUniversalGrade_Common
2034141001,[SET-][공용]고급 벨트 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Belt,EUniversalGrade_Rare
2034241001,[SET-][공용]희귀 벨트 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Belt,EUniversalGrade_Unique
2034341001,[SET-][공용]영웅 벨트 티어 Tier1,EItemType_Accessory,EItemDetailType_Accessory_Belt,EUniversalGrade_Epic
