post_id,input_name,input_address_cd,input_address_detail,matched,skip_reason,search_url,store_name,store_url,store_address,store_rating,review_count,menus_json,reviews_json
1,길매식당,강원도 홍천군 화촌면 구룡령로 214-3,구룡령로 214-3,Y,,https://www.diningcode.com/list.dc?query=%EA%B0%95%EC%9B%90%EB%8F%84%20%ED%99%8D%EC%B2%9C%EA%B5%B0%20%ED%99%94%EC%B4%8C%EB%A9%B4%20%EA%B5%AC%EB%A3%A1%EB%A0%B9%EB%A1%9C%20214-3,길매식당,https://www.diningcode.com/profile.php?rid=ZezpQXzuArKW,강원도 홍천군 화촌면 외삼포리 528-18,4.1,15,"[{""menu_name"": ""잣두부전골"", ""menu_price"": ""15000""}, {""menu_name"": ""잣두부구이백반"", ""menu_price"": ""15000""}, {""menu_name"": ""감자전"", ""menu_price"": ""10000""}, {""menu_name"": ""막국수"", ""menu_price"": """"}, {""menu_name"": ""잣두부구이"", ""menu_price"": """"}, {""menu_name"": ""순두부정식"", ""menu_price"": ""15000""}, {""menu_name"": ""잣두부구이(대-12쪽)"", ""menu_price"": ""16000""}, {""menu_name"": ""잣두부구이(소-9쪽)"", ""menu_price"": ""13000""}]",[]
1,길손물텀벙,인천광역시 미추홀구 경인로7번길 4,경인로7번길 1,Y,,https://www.diningcode.com/list.dc?query=%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%AF%B8%EC%B6%94%ED%99%80%EA%B5%AC%20%EA%B2%BD%EC%9D%B8%EB%A1%9C7%EB%B2%88%EA%B8%B8%204,길손물텀벙,https://www.diningcode.com/profile.php?rid=CV8zIa7RcR7C,인천광역시 미추홀구 숭의동 162-67,4.3,5,"[{""menu_name"": ""아구찜"", ""menu_price"": """"}, {""menu_name"": ""물텀벙이 대,중,소"", ""menu_price"": """"}, {""menu_name"": ""아구찜 대,중,소"", ""menu_price"": """"}, {""menu_name"": ""추가고기"", ""menu_price"": ""25000""}]",[]
1,김 & 김,경기도 안산시 단원구 대선로 384,대선로 384,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%EB%8C%80%EC%84%A0%EB%A1%9C%20384,김앤김,https://www.diningcode.com/profile.php?rid=v9webVf4YxM8,경기도 안산시 단원구 대부북동 639-7,4.7,7,"[{""menu_name"": ""돈까스"", ""menu_price"": ""15000""}, {""menu_name"": ""물냉면 / 비빔냉면"", ""menu_price"": ""10000""}, {""menu_name"": ""떡볶이(2인 이상부터)"", ""menu_price"": ""10000""}, {""menu_name"": ""물냉면"", ""menu_price"": """"}, {""menu_name"": ""우동"", ""menu_price"": ""10000""}, {""menu_name"": ""소주, 맥주"", ""menu_price"": ""4000""}, {""menu_name"": ""핫로제소스"", ""menu_price"": ""1500""}]",[]
1,김가네볼태기,충청남도 홍성군 갈산면 갈산로150번길 10,갈산로150번길 8-11,Y,,https://www.diningcode.com/list.dc?query=%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%20%ED%99%8D%EC%84%B1%EA%B5%B0%20%EA%B0%88%EC%82%B0%EB%A9%B4%20%EA%B0%88%EC%82%B0%EB%A1%9C150%EB%B2%88%EA%B8%B8%2010,김가네볼태기,https://www.diningcode.com/profile.php?rid=NdnMoFvloOPp,충청남도 홍성군 갈산면 상촌리 86-1,5,2,"[{""menu_name"": ""볼태기탕·찜"", ""menu_price"": ""300""}, {""menu_name"": ""해장국"", ""menu_price"": ""10000""}, {""menu_name"": ""곤이추가"", ""menu_price"": ""10000""}]",[]
1,김가면옥,충청남도 당진시 면천면 면천로 663-11,면천로 663-11,Y,,https://www.diningcode.com/list.dc?query=%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%20%EB%8B%B9%EC%A7%84%EC%8B%9C%20%EB%A9%B4%EC%B2%9C%EB%A9%B4%20%EB%A9%B4%EC%B2%9C%EB%A1%9C%20663-11,김가면옥,https://www.diningcode.com/profile.php?rid=Ziczc1IFMd21,충청남도 당진시 면천면 성상리 812-3,0,,"[{""menu_name"": ""콩국수(여름)"", ""menu_price"": ""10000""}, {""menu_name"": ""칼국수(겨울)"", ""menu_price"": ""10000""}, {""menu_name"": ""비빔국수(여름)"", ""menu_price"": ""10000""}, {""menu_name"": ""막걸리"", ""menu_price"": ""3000""}, {""menu_name"": ""맥주"", ""menu_price"": ""3000""}, {""menu_name"": ""소주"", ""menu_price"": ""3000""}]",[]
1,김네집,경기도 평택시 중앙시장로25번길 15,중앙시장로25번길 1,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%EB%A1%9C25%EB%B2%88%EA%B8%B8%2015,김네집,https://www.diningcode.com/profile.php?rid=MTu4C9qcVbah,경기도 평택시 신장동 322-37,4.2,69,"[{""menu_name"": ""부대찌개"", ""menu_price"": ""12000""}, {""menu_name"": ""라면 추가"", ""menu_price"": ""2000""}, {""menu_name"": ""라면사리"", ""menu_price"": """"}, {""menu_name"": ""폭찹"", ""menu_price"": ""14000""}, {""menu_name"": ""햄추가"", ""menu_price"": ""8000""}, {""menu_name"": ""로스"", ""menu_price"": ""14000""}, {""menu_name"": ""소시지 추가"", ""menu_price"": ""8000""}, {""menu_name"": ""치즈 추가"", ""menu_price"": ""1000""}, {""menu_name"": ""밥 추가"", ""menu_price"": ""1000""}]",[]
1,김센세,경상남도 사천시 삼상로 121-1,삼상로 121-1,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EC%82%AC%EC%B2%9C%EC%8B%9C%20%EC%82%BC%EC%83%81%EB%A1%9C%20121-1,초밥집 김센세,https://www.diningcode.com/profile.php?rid=UHZbu5XWuQMa,경상남도 사천시 벌리동 260-11,5,1,"[{""menu_name"": ""모둠초밥 12pcs"", ""menu_price"": ""15000""}, {""menu_name"": ""연어초밥 10pcs"", ""menu_price"": ""17000""}, {""menu_name"": ""광어초밥 10pcs"", ""menu_price"": ""17000""}, {""menu_name"": ""광어반연어반 5pcs+5pcs"", ""menu_price"": ""17000""}, {""menu_name"": ""단품초밥 2P"", ""menu_price"": ""120""}, {""menu_name"": ""등심 돈까스"", ""menu_price"": ""8500""}, {""menu_name"": ""해물야끼우동"", ""menu_price"": ""10000""}, {""menu_name"": ""우동"", ""menu_price"": ""6500""}]",[]
1,김실네청국장,경상북도 예천군 보문면 보문로 583,보문로 583,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%98%88%EC%B2%9C%EA%B5%B0%20%EB%B3%B4%EB%AC%B8%EB%A9%B4%20%EB%B3%B4%EB%AC%B8%EB%A1%9C%20583,김실네청국장,https://www.diningcode.com/profile.php?rid=LqBnPEZrV9rK,경상북도 예천군 보문면 작곡리 585-1,4,1,"[{""menu_name"": ""된장 1KG"", ""menu_price"": ""15000""}, {""menu_name"": ""고추장 1KG"", ""menu_price"": ""20000""}, {""menu_name"": ""찌개용 청국장 1KG"", ""menu_price"": ""14000""}, {""menu_name"": ""청국장가루 500G"", ""menu_price"": ""20000""}, {""menu_name"": ""쥐눈이청국장가루 500G"", ""menu_price"": ""25000""}, {""menu_name"": ""청국장환 500G"", ""menu_price"": ""25000""}, {""menu_name"": ""청국장"", ""menu_price"": ""7000""}, {""menu_name"": ""수육청국장"", ""menu_price"": ""10000""}, {""menu_name"": ""쥐눈이청국장환 500g"", ""menu_price"": ""30000""}]",[]
1,김양집,울산광역시 울주군 서생면 신암해안길 13,신암해안길 13,Y,,https://www.diningcode.com/list.dc?query=%EC%9A%B8%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%9A%B8%EC%A3%BC%EA%B5%B0%20%EC%84%9C%EC%83%9D%EB%A9%B4%20%EC%8B%A0%EC%95%94%ED%95%B4%EC%95%88%EA%B8%B8%2013,떡바우횟집,https://www.diningcode.com/profile.php?rid=UAlNbM1uY8gm,울산광역시 울주군 서생면 신암리 372,4.5,9,"[{""menu_name"": ""멍게비빔밥"", ""menu_price"": ""18000""}, {""menu_name"": ""물회"", ""menu_price"": """"}, {""menu_name"": ""회덮밥"", ""menu_price"": """"}, {""menu_name"": ""도다리쑥국"", ""menu_price"": """"}, {""menu_name"": ""활 고등어 회(상차림 미포함)"", ""menu_price"": ""30000""}, {""menu_name"": ""활 고등어회 (소)"", ""menu_price"": ""70000""}, {""menu_name"": ""전복 회덥밥"", ""menu_price"": ""23000""}, {""menu_name"": ""전복 물회"", ""menu_price"": ""23000""}, {""menu_name"": ""삼식이지리(2인)"", ""menu_price"": ""40000""}, {""menu_name"": ""갈치구이"", ""menu_price"": ""10000""}, {""menu_name"": ""모듬회 소"", ""menu_price"": ""60000""}, {""menu_name"": ""모듬회 중"", ""menu_price"": ""80000""}, {""menu_name"": ""모듬회 대"", ""menu_price"": ""100000""}, {""menu_name"": ""모듬회 특대"", ""menu_price"": ""120000""}, {""menu_name"": ""활 고등어회 (중)"", ""menu_price"": ""90000""}, {""menu_name"": ""동태탕 (2인이상)"", ""menu_price"": ""15000""}, {""menu_name"": ""물메기탕(2인이상)"", ""menu_price"": ""20000""}, {""menu_name"": ""물메기지리(2인이상)"", ""menu_price"": ""20000""}, {""menu_name"": ""성게비빔밥"", ""menu_price"": ""20000""}, {""menu_name"": ""회덮밥 물회"", ""menu_price"": ""18000""}, {""menu_name"": ""도다리쑥국(2인이상)"", ""menu_price"": ""20000""}]",[]
1,김영자나주곰탕,서울특별시 관악구 신림로 28길 30,신림로28길 2,Y,,https://www.diningcode.com/list.dc?query=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%80%EC%95%85%EA%B5%AC%20%EC%8B%A0%EB%A6%BC%EB%A1%9C%2028%EA%B8%B8%2030,김영자 나주곰탕,https://www.diningcode.com/profile.php?rid=Ub03adAQkcUv,서울특별시 관악구 신림동 110-54,4.2,8,"[{""menu_name"": ""곰탕"", ""menu_price"": ""11000""}, {""menu_name"": ""수육(소)"", ""menu_price"": ""35000""}, {""menu_name"": ""수육(대)"", ""menu_price"": ""45000""}, {""menu_name"": ""수육전골 소"", ""menu_price"": ""45000""}, {""menu_name"": ""수육전골 대"", ""menu_price"": ""55000""}, {""menu_name"": ""우설구이"", ""menu_price"": ""35000""}]",[]
1,김영희강남동태찜 고성점,경상남도 고성군 거류면 당동해안길 35,당동해안길 35,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84%20%EA%B3%A0%EC%84%B1%EA%B5%B0%20%EA%B1%B0%EB%A5%98%EB%A9%B4%20%EB%8B%B9%EB%8F%99%ED%95%B4%EC%95%88%EA%B8%B8%2035,청해진횟집,https://www.diningcode.com/profile.php?rid=QL0cVb612Lm9,경상남도 고성군 거류면 당동리 161,0,,[],[]
1,김유순대구뽈찜,부산광역시 남구 진남로 15,진남로 15,Y,,https://www.diningcode.com/list.dc?query=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%82%A8%EA%B5%AC%20%EC%A7%84%EB%82%A8%EB%A1%9C%2015,1.,https://www.diningcode.com/profile.php?rid=OyvXCkqDELZH,,,,[],[]
1,김판쇠전주우족탕,전라북도 전주시 덕진구 태진로 132,태진로 132,Y,,https://www.diningcode.com/list.dc?query=%EC%A0%84%EB%9D%BC%EB%B6%81%EB%8F%84%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%ED%83%9C%EC%A7%84%EB%A1%9C%20132,김판쇠전주우족탕,https://www.diningcode.com/profile.php?rid=ZVZnlELEfTR3,전라북도 전주시 덕진구 금암동 455-23,4.7,5,"[{""menu_name"": ""전주우족탕(일반)"", ""menu_price"": ""15000""}, {""menu_name"": ""갈비탕"", ""menu_price"": ""14000""}, {""menu_name"": ""전주우족탕(특)"", ""menu_price"": ""19000""}, {""menu_name"": ""도가니탕"", ""menu_price"": ""20000""}, {""menu_name"": ""수육 (소)"", ""menu_price"": ""45000""}, {""menu_name"": ""수육(대)"", ""menu_price"": ""55000""}]",[]
1,김해식당,부산광역시 사하구 괴정로 39,괴정로 39,Y,,https://www.diningcode.com/list.dc?query=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EC%82%AC%ED%95%98%EA%B5%AC%20%EA%B4%B4%EC%A0%95%EB%A1%9C%2039,김해기사식당,https://www.diningcode.com/profile.php?rid=pWFJnEmrwW1M,부산광역시 사하구 하단동 113-25,0,,"[{""menu_name"": ""묵은지전골 소"", ""menu_price"": ""20000""}, {""menu_name"": ""묵은지전골 대"", ""menu_price"": ""30000""}, {""menu_name"": ""수육 소"", ""menu_price"": ""20000""}, {""menu_name"": ""수육 대"", ""menu_price"": ""30000""}, {""menu_name"": ""장육 소"", ""menu_price"": ""20000""}, {""menu_name"": ""장육 대"", ""menu_price"": ""30000""}]",[]
1,깃발집,부산광역시 동래구 온천장로107번길 10,온천장로107번길 2,Y,,https://www.diningcode.com/list.dc?query=%EB%B6%80%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EC%98%A8%EC%B2%9C%EC%9E%A5%EB%A1%9C107%EB%B2%88%EA%B8%B8%2010,깃발집,https://www.diningcode.com/profile.php?rid=LDPOy8qhtQJD,부산광역시 동래구 온천동 154-68,4.4,26,"[{""menu_name"": ""만두 국수 전골"", ""menu_price"": ""9900""}, {""menu_name"": ""어(魚) 미역 국수 전골"", ""menu_price"": ""10900""}, {""menu_name"": ""닭 국수 전골"", ""menu_price"": ""10900""}, {""menu_name"": ""꽃게된장조림"", ""menu_price"": """"}, {""menu_name"": ""닭반마리"", ""menu_price"": ""6000""}, {""menu_name"": ""돼지목살"", ""menu_price"": ""8000""}, {""menu_name"": ""돼지 국수 전골"", ""menu_price"": ""10900""}, {""menu_name"": ""땅콩 칼국수(여름한정)"", ""menu_price"": ""9000""}, {""menu_name"": ""이북식 닭무침 소"", ""menu_price"": ""8000""}, {""menu_name"": ""이북식 닭무침 중"", ""menu_price"": ""15000""}]",[]
1,깊은산속다람쥐,경기도 용인시 처인구 모현읍 갈월로 172,갈월로 172,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%9A%A9%EC%9D%B8%EC%8B%9C%20%EC%B2%98%EC%9D%B8%EA%B5%AC%20%EB%AA%A8%ED%98%84%EC%9D%8D%20%EA%B0%88%EC%9B%94%EB%A1%9C%20172,논 콤팩트,https://www.diningcode.com/profile.php?rid=NZFqo3yQIRJD,경기도 용인시 처인구 모현읍 갈담리 274-20,5,8,"[{""menu_name"": ""아메리카노"", ""menu_price"": ""6000""}, {""menu_name"": ""스페셜 드립코스"", ""menu_price"": ""19000""}, {""menu_name"": ""테디 라떼"", ""menu_price"": ""8000""}, {""menu_name"": ""플랫 화이트"", ""menu_price"": ""6500""}, {""menu_name"": ""바닐라 라떼"", ""menu_price"": ""7500""}, {""menu_name"": ""에센스(300ml)"", ""menu_price"": ""23000""}, {""menu_name"": ""호지차 라떼"", ""menu_price"": ""7500""}, {""menu_name"": ""초코 라떼"", ""menu_price"": ""7500""}, {""menu_name"": ""밀크티"", ""menu_price"": ""7500""}, {""menu_name"": ""크림 밀크티"", ""menu_price"": ""8000""}, {""menu_name"": ""딸기 라떼"", ""menu_price"": ""7500""}, {""menu_name"": ""망고 라떼"", ""menu_price"": ""7500""}, {""menu_name"": ""레몬 에이드"", ""menu_price"": ""7000""}, {""menu_name"": ""베어 라떼"", ""menu_price"": ""8000""}, {""menu_name"": ""자몽 에이드"", ""menu_price"": ""7000""}, {""menu_name"": ""체리 에이드"", ""menu_price"": ""7000""}, {""menu_name"": ""스프링 브리즈"", ""menu_price"": ""7000""}, {""menu_name"": ""썸머 스카이"", ""menu_price"": ""7000""}, {""menu_name"": ""스미스 티"", ""menu_price"": ""6000""}, {""menu_name"": ""크렘브륄레(4가지)"", ""menu_price"": ""6000""}, {""menu_name"": ""커피 젤리"", ""menu_price"": ""8000""}, {""menu_name"": ""아포가토"", ""menu_price"": ""7000""}, {""menu_name"": ""유기농 사과주스"", ""menu_price"": ""7000""}, {""menu_name"": ""테린느"", ""menu_price"": ""7000""}, {""menu_name"": ""커피 에센스"", ""menu_price"": ""8000""}, {""menu_name"": ""휘낭시에(피칸크로칸, 무화과아몬드)"", ""menu_price"": ""4000""}, {""menu_name"": ""휘낭시에(클래식, 시나몬)"", ""menu_price"": ""3600""}, {""menu_name"": ""휘낭시에(말차초코, 쑥인절미)"", ""menu_price"": ""3800""}, {""menu_name"": ""커피 원두"", ""menu_price"": """"}, {""menu_name"": ""핸드 드립"", ""menu_price"": ""7000""}, {""menu_name"": ""커피오마카세"", ""menu_price"": ""25000""}, {""menu_name"": ""에스프레소"", ""menu_price"": ""6000""}, {""menu_name"": ""카페 라떼"", ""menu_price"": ""7000""}]",[]
1,까브,경북 문경시 동로면 안생달길279,안생달길 279,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EB%B6%81%20%EB%AC%B8%EA%B2%BD%EC%8B%9C%20%EB%8F%99%EB%A1%9C%EB%A9%B4%20%EC%95%88%EC%83%9D%EB%8B%AC%EA%B8%B8279,까브,https://www.diningcode.com/profile.php?rid=K9mD7ypVZd5S,경상북도 문경시 동로면 생달리 492-1,4.3,4,"[{""menu_name"": ""오미자에이드"", ""menu_price"": """"}, {""menu_name"": ""오미자등심스테이크"", ""menu_price"": ""29000""}, {""menu_name"": ""치킨 야채 볶음밥"", ""menu_price"": ""18000""}, {""menu_name"": ""치킨 해물 볶음밥"", ""menu_price"": ""19000""}, {""menu_name"": ""스테이크 야채볶음밥"", ""menu_price"": ""18000""}, {""menu_name"": ""스테이크 해물볶음밥"", ""menu_price"": ""19000""}, {""menu_name"": ""스테이크 소불고기 볶음밥"", ""menu_price"": ""19000""}]",[]
1,까삐네칼국수,경기도 수원시 장안구 송정로 161,송정로 161,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EC%9E%A5%EC%95%88%EA%B5%AC%20%EC%86%A1%EC%A0%95%EB%A1%9C%20161,까삐네칼국수,https://www.diningcode.com/profile.php?rid=5mUY2LJfYo0l,경기도 수원시 장안구 조원동 763-20,4.4,4,"[{""menu_name"": ""칼국수"", ""menu_price"": ""9000""}, {""menu_name"": ""어린이칼국수"", ""menu_price"": ""6000""}, {""menu_name"": ""공기밥"", ""menu_price"": ""1000""}]",[]
1,까치내흥부가든,충청남도 청양군 대치면 사수터길 115-8,사수터길 115-8,Y,,https://www.diningcode.com/list.dc?query=%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%20%EC%B2%AD%EC%96%91%EA%B5%B0%20%EB%8C%80%EC%B9%98%EB%A9%B4%20%EC%82%AC%EC%88%98%ED%84%B0%EA%B8%B8%20115-8,까치내흥부가든,https://www.diningcode.com/profile.php?rid=vt4O96tPQoL3,충청남도 청양군 대치면 작천리 63,0,,"[{""menu_name"": ""참게메운탕"", ""menu_price"": ""500""}, {""menu_name"": ""참게장정식(2인)"", ""menu_price"": ""60000""}, {""menu_name"": ""메기 빠가매운탕"", ""menu_price"": ""600""}, {""menu_name"": ""쏘가리매운탕"", ""menu_price"": ""120""}, {""menu_name"": ""옻나무백숙"", ""menu_price"": ""70000""}, {""menu_name"": ""엄나무백숙"", ""menu_price"": ""70000""}, {""menu_name"": ""닭볶음탕"", ""menu_price"": ""70000""}, {""menu_name"": ""한방오리백숙"", ""menu_price"": ""80000""}, {""menu_name"": ""참게튀김"", ""menu_price"": ""20000""}, {""menu_name"": ""참게장포장 대"", ""menu_price"": ""500""}]",[]
1,까치복집,경상북도 영천시 문외2길 3,문외2길 3,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%EC%98%81%EC%B2%9C%EC%8B%9C%20%EB%AC%B8%EC%99%B82%EA%B8%B8%203,일출해장국,https://www.diningcode.com/profile.php?rid=Hzi0lpaNnJ9I,경상북도 영천시 문외동 180-4,0,,"[{""menu_name"": ""선지해장국"", ""menu_price"": """"}]",[]
1,까페아스타나,경기 화성시 효행로 1203-8,효행로 1203-8,N,no_search_result,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%20%ED%99%94%EC%84%B1%EC%8B%9C%20%ED%9A%A8%ED%96%89%EB%A1%9C%201203-8,,,,,,[],[]
1,깐데기해물칼국수,경상북도 포항시 남구 대이로 65,대이로 65,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EC%83%81%EB%B6%81%EB%8F%84%20%ED%8F%AC%ED%95%AD%EC%8B%9C%20%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%9D%B4%EB%A1%9C%2065,한씨 막국수,https://www.diningcode.com/profile.php?rid=NwX5qPeL0Gqp,경상북도 포항시 남구 이동 660-10,3.8,5,"[{""menu_name"": ""물막국수"", ""menu_price"": ""9000""}, {""menu_name"": ""비빔막국수"", ""menu_price"": ""9000""}, {""menu_name"": ""수육 소"", ""menu_price"": ""18000""}, {""menu_name"": ""곰국시"", ""menu_price"": ""10000""}, {""menu_name"": ""온 막국수"", ""menu_price"": ""9000""}, {""menu_name"": ""커플세트"", ""menu_price"": ""36000""}, {""menu_name"": ""수육대"", ""menu_price"": ""36000""}, {""menu_name"": ""수육 중"", ""menu_price"": ""27000""}]",[]
1,깔끔이분식,경기도 평택시 중앙시장로 18-2,중앙시장로 18-2,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%EB%A1%9C%2018-2,김네집,https://www.diningcode.com/profile.php?rid=MTu4C9qcVbah,경기도 평택시 신장동 322-37,4.2,69,"[{""menu_name"": ""부대찌개"", ""menu_price"": ""12000""}, {""menu_name"": ""라면 추가"", ""menu_price"": ""2000""}, {""menu_name"": ""라면사리"", ""menu_price"": """"}, {""menu_name"": ""폭찹"", ""menu_price"": ""14000""}, {""menu_name"": ""햄추가"", ""menu_price"": ""8000""}, {""menu_name"": ""로스"", ""menu_price"": ""14000""}, {""menu_name"": ""소시지 추가"", ""menu_price"": ""8000""}, {""menu_name"": ""치즈 추가"", ""menu_price"": ""1000""}, {""menu_name"": ""밥 추가"", ""menu_price"": ""1000""}]",[]
1,꼬끼오닭개장,경기도 평택시 청북읍 서해로 1752-3,서해로 1752-3,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%EC%B2%AD%EB%B6%81%EC%9D%8D%20%EC%84%9C%ED%95%B4%EB%A1%9C%201752-3,꼬끼오닭개장,https://www.diningcode.com/profile.php?rid=xPUxUKNOsSPx,경기도 평택시 청북읍 현곡리 341-1,3.3,2,"[{""menu_name"": ""닭개장"", ""menu_price"": ""10000""}, {""menu_name"": ""닭개장칼국수"", ""menu_price"": ""10000""}, {""menu_name"": ""닭곰탕"", ""menu_price"": ""10000""}, {""menu_name"": ""닭곰탕칼국수"", ""menu_price"": ""10000""}, {""menu_name"": ""사천해물볶음"", ""menu_price"": ""30000""}, {""menu_name"": ""삼채닭한마리"", ""menu_price"": ""40000""}, {""menu_name"": ""삼채닭한마리 특"", ""menu_price"": ""50000""}, {""menu_name"": ""꼬마곰탕"", ""menu_price"": ""5000""}]",[]
1,꽃국수,경기도 양평군 옥천면 신복길127번길 10,신복길127번길 1,Y,,https://www.diningcode.com/list.dc?query=%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%ED%8F%89%EA%B5%B0%20%EC%98%A5%EC%B2%9C%EB%A9%B4%20%EC%8B%A0%EB%B3%B5%EA%B8%B8127%EB%B2%88%EA%B8%B8%2010,꽃국수,https://www.diningcode.com/profile.php?rid=nT9xvc9Vwfj9,경기도 양평군 옥천면 신복리 786,4.3,7,"[{""menu_name"": ""꽃고기국수"", ""menu_price"": ""14000""}, {""menu_name"": ""송이갈비국수"", ""menu_price"": """"}, {""menu_name"": ""해물부추전"", ""menu_price"": ""20000""}, {""menu_name"": ""꽃국수"", ""menu_price"": """"}, {""menu_name"": ""한우사골미역국"", ""menu_price"": ""15000""}, {""menu_name"": ""두부깡 부자국수"", ""menu_price"": ""12000""}, {""menu_name"": ""꽃열무국수"", ""menu_price"": ""10000""}, {""menu_name"": ""킹콩국수"", ""menu_price"": ""12000""}, {""menu_name"": ""꽃술"", ""menu_price"": ""12000""}]",[]
